C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_00_183.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_00_183.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_00_183.jpg,0,0,0,1.257832E-05
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_00_250.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_00_250.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_00_250.jpg,0,0,0,2.65451E-05
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_00_320.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_00_320.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_00_320.jpg,0,0,0,1.131395E-05
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_00_388.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_00_388.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_00_388.jpg,0,0,0,2.824125E-05
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_00_460.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_00_460.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_00_460.jpg,0,0,0,4.19603E-06
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_00_531.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_00_531.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_00_531.jpg,0,0,0,6.875807E-07
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_00_605.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_00_605.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_00_605.jpg,0,0,0,1.025106E-05
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_00_673.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_00_673.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_00_673.jpg,0,0,0,1.740296E-05
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_00_739.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_00_739.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_00_739.jpg,0,0,0,1.512732E-06
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_00_806.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_00_806.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_00_806.jpg,0,0,0,1.297181E-05
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_00_875.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_00_875.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_00_875.jpg,0,0,0,1.354175E-05
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_00_946.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_00_946.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_00_946.jpg,0,0,0,2.6393E-06
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_01_016.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_01_016.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_01_016.jpg,0,0,0,3.926123E-06
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_01_087.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_01_087.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_01_087.jpg,0,0,0,7.892581E-06
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_01_157.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_01_157.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_01_157.jpg,0,0,0,4.629333E-06
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_01_224.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_01_224.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_01_224.jpg,0,0,0,5.227364E-06
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_01_294.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_01_294.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_01_294.jpg,0,0,0,1.071889E-05
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_01_368.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_01_368.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_01_368.jpg,0,0,0,2.488109E-06
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_01_436.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_01_436.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_01_436.jpg,0,0,0,1.148345E-05
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_01_505.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_01_505.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_01_505.jpg,0,0,0,1.777216E-05
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_01_579.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_01_579.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_01_579.jpg,0,0,0,1.008213E-05
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_01_653.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_01_653.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_01_653.jpg,0,0,0,9.148006E-06
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_01_726.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_01_726.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_01_726.jpg,0,0,0,9.116822E-06
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_01_799.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_01_799.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_01_799.jpg,0,0,0,1.264175E-05
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_01_870.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_01_870.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_01_870.jpg,0,0,0,1.080993E-05
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_01_938.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_01_938.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_01_938.jpg,0,0,0,1.536257E-06
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_02_012.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_02_012.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_02_012.jpg,0,0,0,9.830138E-06
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_02_079.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_02_079.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_02_079.jpg,0,0,0,1.412984E-06
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_02_147.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_02_147.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_02_147.jpg,0,0,0,9.421552E-06
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_02_215.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_02_215.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_02_215.jpg,0,0,0,3.898638E-06
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_02_288.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_02_288.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_02_288.jpg,0,0,0,1.028452E-05
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_02_360.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_02_360.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_02_360.jpg,0,0,0,2.687704E-05
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_02_427.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_02_427.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_02_427.jpg,0,0,0,1.05714E-06
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_02_494.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_02_494.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_02_494.jpg,0,0,0,7.819935E-06
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_02_566.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_02_566.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_02_566.jpg,0,0,0,1.536327E-06
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_02_638.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_02_638.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_02_638.jpg,0,0.0878337,0,0.03763028
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_02_702.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_02_702.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_02_702.jpg,0,0.2665821,0,0.1617292
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_02_773.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_02_773.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_02_773.jpg,0,0.4974234,0,0.5816661
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_02_842.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_02_842.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_02_842.jpg,0,0.602187,0,0.9605499
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_02_910.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_02_910.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_02_910.jpg,0,0.4158276,0,1.320867
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_02_979.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_02_979.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_02_979.jpg,0,0.1902162,0,1.606943
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_03_048.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_03_048.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_03_048.jpg,0,0.002443843,0,1.634817
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_03_118.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_03_118.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_03_118.jpg,0,0,0,1.605628
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_03_187.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_03_187.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_03_187.jpg,0,0,0,1.595946
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_03_258.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_03_258.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_03_258.jpg,0,0,0,1.583128
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_03_328.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_03_328.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_03_328.jpg,0,0,0,1.573582
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_03_397.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_03_397.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_03_397.jpg,0,0,0,1.560944
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_03_467.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_03_467.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_03_467.jpg,0,0.0579042,0,1.543723
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_03_540.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_03_540.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_03_540.jpg,0,0.2893488,0,1.708895
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_03_608.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_03_608.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_03_608.jpg,0,0.4772964,0,2.048846
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_03_680.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_03_680.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_03_680.jpg,0,0.710086,0,2.601709
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_03_751.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_03_751.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_03_751.jpg,0,0.9451771,0,3.415772
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_03_822.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_03_822.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_03_822.jpg,0,1,0,4.118482
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_03_890.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_03_890.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_03_890.jpg,0,1,0,4.81861
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_03_957.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_03_957.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_03_957.jpg,0,1,0,5.745741
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_04_026.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_04_026.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_04_026.jpg,0,1,0,6.436395
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_04_093.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_04_093.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_04_093.jpg,0,1,0,7.350999
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_04_160.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_04_160.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_04_160.jpg,0,1,0,8.032282
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_04_233.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_04_233.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_04_233.jpg,0,1,0,8.934472
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_04_303.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_04_303.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_04_303.jpg,0,1,0,9.606485
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_04_373.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_04_373.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_04_373.jpg,0,1,0,10.49633
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_04_444.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_04_444.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_04_444.jpg,0,1,0,11.15909
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_04_516.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_04_516.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_04_516.jpg,0,1,0,12.16741
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_04_589.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_04_589.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_04_589.jpg,0,1,0,12.67396
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_04_660.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_04_660.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_04_660.jpg,0,1,0,13.51222
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_04_729.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_04_729.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_04_729.jpg,0,1,0,14.28616
C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\center_2020_08_09_17_44_04_796.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\left_2020_08_09_17_44_04_796.jpg,C:\Learn\Udacity Sim\beta_simulator_windows\drive_data\IMG\right_2020_08_09_17_44_04_796.jpg,0,1,0,15.14433
